Area,ISOCode,Year,Age,Sex,Population
Armenia,51,1985,25--29,Female,171.1
Armenia,51,1990,25--29,Female,174
Armenia,51,1995,25--29,Female,114.9
Armenia,51,2000,25--29,Female,101.72
Armenia,51,2005,25--29,Female,119.44
Armenia,51,2010,25--29,Female,139.37
Armenia,51,2015,25--29,Female,149.73
Bhutan,64,1970,25--29,Female,11.2
Bhutan,64,1975,25--29,Female,13.4
Bhutan,64,1980,25--29,Female,14.9
Bhutan,64,1985,25--29,Female,16.6
Bhutan,64,1990,25--29,Female,18.6
Bhutan,64,1995,25--29,Female,18.3
Bhutan,64,2000,25--29,Female,20.4
Bhutan,64,2005,25--29,Female,26.51
Bhutan,64,2010,25--29,Female,32.03
Bhutan,64,2015,25--29,Female,38.37
Brunei Darussalam,96,1970,25--29,Female,3.9
Brunei Darussalam,96,1975,25--29,Female,4.65
Brunei Darussalam,96,1980,25--29,Female,8.82
Brunei Darussalam,96,1985,25--29,Female,8.78
Brunei Darussalam,96,1990,25--29,Female,11.77
Brunei Darussalam,96,1995,25--29,Female,13.29
Brunei Darussalam,96,2000,25--29,Female,17.77
Brunei Darussalam,96,2005,25--29,Female,19.71
Brunei Darussalam,96,2010,25--29,Female,18.52
Brunei Darussalam,96,2015,25--29,Female,18.42
Myanmar,104,1970,25--29,Female,791.9
Myanmar,104,1975,25--29,Female,969.6
Myanmar,104,1980,25--29,Female,1349.1
Myanmar,104,1985,25--29,Female,1502.6
Myanmar,104,1990,25--29,Female,1648.3
Myanmar,104,1995,25--29,Female,1856.7
Myanmar,104,2000,25--29,Female,2138.5
Myanmar,104,2005,25--29,Female,2091.32
Myanmar,104,2010,25--29,Female,2137.25
Myanmar,104,2015,25--29,Female,2213.46
Cambodia,116,1970,25--29,Female,257.6
Cambodia,116,1975,25--29,Female,267.7
Cambodia,116,1980,25--29,Female,292.1
Cambodia,116,1985,25--29,Female,340.4
Cambodia,116,1990,25--29,Female,410.3
Cambodia,116,1995,25--29,Female,451
Cambodia,116,2000,25--29,Female,445.4
Cambodia,116,2005,25--29,Female,338.6
Cambodia,116,2010,25--29,Female,758.67
Cambodia,116,2015,25--29,Female,687.65
Sri Lanka,144,1970,25--29,Female,459.46
Sri Lanka,144,1975,25--29,Female,561.18
Sri Lanka,144,1980,25--29,Female,607.43
Sri Lanka,144,1985,25--29,Female,700.8
Sri Lanka,144,1990,25--29,Female,741.52
Sri Lanka,144,1995,25--29,Female,783.48
Sri Lanka,144,2000,25--29,Female,756.89
Sri Lanka,144,2005,25--29,Female,845.36
Sri Lanka,144,2010,25--29,Female,872.56
Sri Lanka,144,2015,25--29,Female,796.32
China,156,1970,25--29,Female,24510.9
China,156,1975,25--29,Female,31440.4
China,156,1980,25--29,Female,42491.9
China,156,1985,25--29,Female,41092.9
China,156,1990,25--29,Female,47702.6
China,156,1995,25--29,Female,60622.3
China,156,2000,25--29,Female,59328.3
China,156,2005,25--29,Female,45238.52
China,156,2010,25--29,Female,48910.05
China,156,2015,25--29,Female,56824.06
Cyprus,196,1970,25--29,Female,21.4
Cyprus,196,1975,25--29,Female,25.3
Cyprus,196,1980,25--29,Female,29.1
Cyprus,196,1985,25--29,Female,29.2
Cyprus,196,1990,25--29,Female,30.2
Cyprus,196,1995,25--29,Female,33.4
Cyprus,196,2000,25--29,Female,36.64
Cyprus,196,2005,25--29,Female,41.54
Cyprus,196,2010,25--29,Female,47.62
Cyprus,196,2015,25--29,Female,47.04
Georgia,268,1970,25--29,Female,150.3
Georgia,268,1975,25--29,Female,154.4
Georgia,268,1980,25--29,Female,198.3
Georgia,268,1985,25--29,Female,223.6
Georgia,268,1990,25--29,Female,239.1
Georgia,268,1995,25--29,Female,178.5
Georgia,268,2000,25--29,Female,165.68
Georgia,268,2005,25--29,Female,166.93
Georgia,268,2010,25--29,Female,162.48
Georgia,268,2015,25--29,Female,168.34
State of Palestine,275,1970,25--29,Female,38.4
State of Palestine,275,1975,25--29,Female,44.2
State of Palestine,275,1980,25--29,Female,49
State of Palestine,275,1985,25--29,Female,57.3
State of Palestine,275,1990,25--29,Female,77
State of Palestine,275,1995,25--29,Female,96.2
State of Palestine,275,2000,25--29,Female,116.3
State of Palestine,275,2005,25--29,Female,133.09
State of Palestine,275,2010,25--29,Female,153.1
State of Palestine,275,2015,25--29,Female,171.19
Hong Kong SAR,344,1970,25--29,Female,88.4
Hong Kong SAR,344,1975,25--29,Female,148.6
Hong Kong SAR,344,1980,25--29,Female,222
Hong Kong SAR,344,1985,25--29,Female,291.5
Hong Kong SAR,344,1990,25--29,Female,310.1
Hong Kong SAR,344,1995,25--29,Female,287.5
Hong Kong SAR,344,2000,25--29,Female,272.3
Hong Kong SAR,344,2005,25--29,Female,266.2
Hong Kong SAR,344,2010,25--29,Female,260.3
Hong Kong SAR,344,2015,25--29,Female,248.11
India,356,1970,25--29,Female,18714.2
India,356,1975,25--29,Female,21177.4
India,356,1980,25--29,Female,27041.8
India,356,1985,25--29,Female,30169.3
India,356,1990,25--29,Female,33368.2
India,356,1995,25--29,Female,37353.5
India,356,2000,25--29,Female,41184.51
India,356,2005,25--29,Female,46206.68
India,356,2010,25--29,Female,50309.26
India,356,2015,25--29,Female,54035.34
Indonesia,360,1970,25--29,Female,4381.1
Indonesia,360,1975,25--29,Female,4467.6
Indonesia,360,1980,25--29,Female,5354.9
Indonesia,360,1985,25--29,Female,6748.3
Indonesia,360,1990,25--29,Female,7865.4
Indonesia,360,1995,25--29,Female,8938.5
Indonesia,360,2000,25--29,Female,9724.5
Indonesia,360,2005,25--29,Female,10347.4
Indonesia,360,2010,25--29,Female,10809.65
Indonesia,360,2015,25--29,Female,10558.25
Iran (Islamic Republic of),364,1970,25--29,Female,826.6
Iran (Islamic Republic of),364,1975,25--29,Female,1031
Iran (Islamic Republic of),364,1980,25--29,Female,1375.9
Iran (Islamic Republic of),364,1985,25--29,Female,1704.5
Iran (Islamic Republic of),364,1990,25--29,Female,2024
Iran (Islamic Republic of),364,1995,25--29,Female,2252.5
Iran (Islamic Republic of),364,2000,25--29,Female,2675
Iran (Islamic Republic of),364,2005,25--29,Female,3373.12
Iran (Islamic Republic of),364,2010,25--29,Female,4451.21
Iran (Islamic Republic of),364,2015,25--29,Female,4477.98
Iraq,368,1970,25--29,Female,316.3
Iraq,368,1975,25--29,Female,331
Iraq,368,1980,25--29,Female,534.1
Iraq,368,1985,25--29,Female,515.2
Iraq,368,1990,25--29,Female,589.4
Iraq,368,1995,25--29,Female,809.42
Iraq,368,2000,25--29,Female,972.11
Iraq,368,2005,25--29,Female,1075.53
Iraq,368,2010,25--29,Female,1193.43
Iraq,368,2015,25--29,Female,1376.19
Israel,376,1970,25--29,Female,87.3
Israel,376,1975,25--29,Female,131.4
Israel,376,1980,25--29,Female,160.1
Israel,376,1985,25--29,Female,153.3
Israel,376,1990,25--29,Female,160.9
Israel,376,1995,25--29,Female,191.4
Israel,376,2000,25--29,Female,229.3
Israel,376,2005,25--29,Female,255.14
Israel,376,2010,25--29,Female,277.56
Israel,376,2015,25--29,Female,303.09
Japan,392,1970,25--29,Female,4564.5
Japan,392,1975,25--29,Female,5319.2
Japan,392,1980,25--29,Female,4503.1
Japan,392,1985,25--29,Female,3846.8
Japan,392,1990,25--29,Female,3956.9
Japan,392,1995,25--29,Female,4291
Japan,392,2000,25--29,Female,4821.9
Japan,392,2005,25--29,Female,4099.4
Japan,392,2010,25--29,Female,3671.43
Japan,392,2015,25--29,Female,3238.97
Kazakhstan,398,1970,25--29,Female,388.6
Kazakhstan,398,1975,25--29,Female,471.3
Kazakhstan,398,1980,25--29,Female,634.1
Kazakhstan,398,1985,25--29,Female,721.5
Kazakhstan,398,1990,25--29,Female,732.5
Kazakhstan,398,1995,25--29,Female,591.6
Kazakhstan,398,2000,25--29,Female,606.1
Kazakhstan,398,2005,25--29,Female,627.2
Kazakhstan,398,2010,25--29,Female,677.38
Kazakhstan,398,2015,25--29,Female,781.33
Jordan,400,1970,25--29,Female,60.4
Jordan,400,1975,25--29,Female,65.5
Jordan,400,1980,25--29,Female,61.9
Jordan,400,1985,25--29,Female,85.6
Jordan,400,1990,25--29,Female,108.8
Jordan,400,1995,25--29,Female,175.4
Jordan,400,2000,25--29,Female,205.3
Jordan,400,2005,25--29,Female,228.82
Jordan,400,2010,25--29,Female,273.21
Jordan,400,2015,25--29,Female,337.01
Dem. People's Republic of Korea,408,1970,25--29,Female,697.48
Dem. People's Republic of Korea,408,1975,25--29,Female,648.47
Dem. People's Republic of Korea,408,1980,25--29,Female,463.64
Dem. People's Republic of Korea,408,1985,25--29,Female,796.73
Dem. People's Republic of Korea,408,1990,25--29,Female,835.24
Dem. People's Republic of Korea,408,1995,25--29,Female,1098.78
Dem. People's Republic of Korea,408,2000,25--29,Female,1047.59
Dem. People's Republic of Korea,408,2005,25--29,Female,730.53
Dem. People's Republic of Korea,408,2010,25--29,Female,896.82
Dem. People's Republic of Korea,408,2015,25--29,Female,895.47
Republic of Korea,410,1970,25--29,Female,1107.5
Republic of Korea,410,1975,25--29,Female,1235.7
Republic of Korea,410,1980,25--29,Female,1561.7
Republic of Korea,410,1985,25--29,Female,2043.2
Republic of Korea,410,1990,25--29,Female,2111.4
Republic of Korea,410,1995,25--29,Female,2067
Republic of Korea,410,2000,25--29,Female,2039.7
Republic of Korea,410,2005,25--29,Female,1813.6
Republic of Korea,410,2010,25--29,Female,1740.52
Republic of Korea,410,2015,25--29,Female,1468.42
Kuwait,414,1970,25--29,Female,29.3
Kuwait,414,1975,25--29,Female,42.2
Kuwait,414,1980,25--29,Female,54
Kuwait,414,1985,25--29,Female,71.9
Kuwait,414,1990,25--29,Female,91.7
Kuwait,414,1995,25--29,Female,81.2
Kuwait,414,2000,25--29,Female,90.3
Kuwait,414,2005,25--29,Female,109.81
Kuwait,414,2010,25--29,Female,122.93
Kuwait,414,2015,25--29,Female,119.46
Kyrgyzstan,417,1970,25--29,Female,71.6
Kyrgyzstan,417,1975,25--29,Female,91.8
Kyrgyzstan,417,1980,25--29,Female,138.5
Kyrgyzstan,417,1985,25--29,Female,173.7
Kyrgyzstan,417,1990,25--29,Female,190.3
Kyrgyzstan,417,1995,25--29,Female,168.6
Kyrgyzstan,417,2000,25--29,Female,201.97
Kyrgyzstan,417,2005,25--29,Female,204.41
Kyrgyzstan,417,2010,25--29,Female,228.81
Kyrgyzstan,417,2015,25--29,Female,290.37
Lao People's Democratic Republic,418,1970,25--29,Female,98.6
Lao People's Democratic Republic,418,1975,25--29,Female,117.4
Lao People's Democratic Republic,418,1980,25--29,Female,112.3
Lao People's Democratic Republic,418,1985,25--29,Female,129
Lao People's Democratic Republic,418,1990,25--29,Female,156.3
Lao People's Democratic Republic,418,1995,25--29,Female,183.1
Lao People's Democratic Republic,418,2000,25--29,Female,207
Lao People's Democratic Republic,418,2005,25--29,Female,230.01
Lao People's Democratic Republic,418,2010,25--29,Female,264.06
Lao People's Democratic Republic,418,2015,25--29,Female,314.36
Lebanon,422,1970,25--29,Female,77.5
Lebanon,422,1975,25--29,Female,90.6
Lebanon,422,1980,25--29,Female,113.4
Lebanon,422,1985,25--29,Female,122.9
Lebanon,422,1990,25--29,Female,132.2
Lebanon,422,1995,25--29,Female,150.6
Lebanon,422,2000,25--29,Female,162.2
Lebanon,422,2005,25--29,Female,180.49
Lebanon,422,2010,25--29,Female,186.9
Lebanon,422,2015,25--29,Female,183.85
Macao SAR,446,1970,25--29,Female,4.5
Macao SAR,446,1975,25--29,Female,9.1
Macao SAR,446,1980,25--29,Female,10.6
Macao SAR,446,1985,25--29,Female,19
Macao SAR,446,1990,25--29,Female,22.9
Macao SAR,446,1995,25--29,Female,22.4
Macao SAR,446,2000,25--29,Female,17.8
Macao SAR,446,2005,25--29,Female,18.07
Macao SAR,446,2010,25--29,Female,22.58
Macao SAR,446,2015,25--29,Female,28.69
Malaysia,458,1970,25--29,Female,338.7
Malaysia,458,1975,25--29,Female,462.6
Malaysia,458,1980,25--29,Female,581.1
Malaysia,458,1985,25--29,Female,684.9
Malaysia,458,1990,25--29,Female,820.7
Malaysia,458,1995,25--29,Female,851.7
Malaysia,458,2000,25--29,Female,960.44
Malaysia,458,2005,25--29,Female,1050.51
Malaysia,458,2010,25--29,Female,1163.27
Malaysia,458,2015,25--29,Female,1237.89
Maldives,462,1970,25--29,Female,4.4
Maldives,462,1975,25--29,Female,3.3
Maldives,462,1980,25--29,Female,4.1
Maldives,462,1985,25--29,Female,6.4
Maldives,462,1990,25--29,Female,8.2
Maldives,462,1995,25--29,Female,9.5
Maldives,462,2000,25--29,Female,10.2
Maldives,462,2005,25--29,Female,12.53
Maldives,462,2010,25--29,Female,17.1
Maldives,462,2015,25--29,Female,19.72
Mongolia,496,1970,25--29,Female,38.7
Mongolia,496,1975,25--29,Female,41.3
Mongolia,496,1980,25--29,Female,56.6
Mongolia,496,1985,25--29,Female,70.7
Mongolia,496,1990,25--29,Female,95.4
Mongolia,496,1995,25--29,Female,101.2
Mongolia,496,2000,25--29,Female,109.88
Mongolia,496,2005,25--29,Female,117.41
Mongolia,496,2010,25--29,Female,128.59
Mongolia,496,2015,25--29,Female,155.6
Oman,512,1970,25--29,Female,27.31
Oman,512,1975,25--29,Female,32.38
Oman,512,1980,25--29,Female,39.04
Oman,512,1985,25--29,Female,47.08
Oman,512,1990,25--29,Female,54.23
Oman,512,1995,25--29,Female,60.29
Oman,512,2000,25--29,Female,79.98
Oman,512,2005,25--29,Female,111.19
Oman,512,2010,25--29,Female,132.36
Oman,512,2015,25--29,Female,123.86
Nepal,524,1970,25--29,Female,468.8
Nepal,524,1975,25--29,Female,469.7
Nepal,524,1980,25--29,Female,525.6
Nepal,524,1985,25--29,Female,604.9
Nepal,524,1990,25--29,Female,699.3
Nepal,524,1995,25--29,Female,838.9
Nepal,524,2000,25--29,Female,952.78
Nepal,524,2005,25--29,Female,1088.9
Nepal,524,2010,25--29,Female,1244.36
Nepal,524,2015,25--29,Female,1416.6
Pakistan,586,1970,25--29,Female,2086.7
Pakistan,586,1975,25--29,Female,2245.9
Pakistan,586,1980,25--29,Female,2726.8
Pakistan,586,1985,25--29,Female,3411.3
Pakistan,586,1990,25--29,Female,4037.5
Pakistan,586,1995,25--29,Female,4496.7
Pakistan,586,2000,25--29,Female,5191.58
Pakistan,586,2005,25--29,Female,6198.98
Pakistan,586,2010,25--29,Female,7317.4
Pakistan,586,2015,25--29,Female,8568.55
Philippines,608,1970,25--29,Female,1182.25
Philippines,608,1975,25--29,Female,1386.24
Philippines,608,1980,25--29,Female,1924.16
Philippines,608,1985,25--29,Female,2209.6
Philippines,608,1990,25--29,Female,2507.66
Philippines,608,1995,25--29,Female,2768.9
Philippines,608,2000,25--29,Female,3060.08
Philippines,608,2005,25--29,Female,3464.18
Philippines,608,2010,25--29,Female,3826.56
Philippines,608,2015,25--29,Female,4219.44
Timor-Leste,626,1970,25--29,Female,22.3
Timor-Leste,626,1975,25--29,Female,26.1
Timor-Leste,626,1980,25--29,Female,24.6
Timor-Leste,626,1985,25--29,Female,30.2
Timor-Leste,626,1990,25--29,Female,32.5
Timor-Leste,626,1995,25--29,Female,35.6
Timor-Leste,626,2000,25--29,Female,24.6
Timor-Leste,626,2005,25--29,Female,27.4
Timor-Leste,626,2010,25--29,Female,39.38
Timor-Leste,626,2015,25--29,Female,40.95
Qatar,634,1970,25--29,Female,3
Qatar,634,1975,25--29,Female,4.1
Qatar,634,1980,25--29,Female,7.8
Qatar,634,1985,25--29,Female,11.4
Qatar,634,1990,25--29,Female,12.6
Qatar,634,1995,25--29,Female,14.8
Qatar,634,2000,25--29,Female,14.1
Qatar,634,2005,25--29,Female,30.2
Qatar,634,2010,25--29,Female,61.69
Qatar,634,2015,25--29,Female,51.43
Saudi Arabia,682,1970,25--29,Female,195.4
Saudi Arabia,682,1975,25--29,Female,249.9
Saudi Arabia,682,1980,25--29,Female,308.4
Saudi Arabia,682,1985,25--29,Female,465.4
Saudi Arabia,682,1990,25--29,Female,606.2
Saudi Arabia,682,1995,25--29,Female,615.4
Saudi Arabia,682,2000,25--29,Female,813
Saudi Arabia,682,2005,25--29,Female,967.5
Saudi Arabia,682,2010,25--29,Female,1090.84
Saudi Arabia,682,2015,25--29,Female,1301.45
Singapore,702,1970,25--29,Female,66.1
Singapore,702,1975,25--29,Female,102
Singapore,702,1980,25--29,Female,124.13
Singapore,702,1985,25--29,Female,151.1
Singapore,702,1990,25--29,Female,172
Singapore,702,1995,25--29,Female,169.07
Singapore,702,2000,25--29,Female,165.7
Singapore,702,2005,25--29,Female,123.93
Singapore,702,2010,25--29,Female,181.62
Singapore,702,2015,25--29,Female,189.41
Viet Nam,704,1970,25--29,Female,1273.9
Viet Nam,704,1975,25--29,Female,1441
Viet Nam,704,1980,25--29,Female,2162.3
Viet Nam,704,1985,25--29,Female,2572.4
Viet Nam,704,1990,25--29,Female,3024.5
Viet Nam,704,1995,25--29,Female,3255
Viet Nam,704,2000,25--29,Female,3479.1
Viet Nam,704,2005,25--29,Female,3587.2
Viet Nam,704,2010,25--29,Female,4116.84
Viet Nam,704,2015,25--29,Female,4346.44
Syrian Arab Republic,760,1970,25--29,Female,187.7
Syrian Arab Republic,760,1975,25--29,Female,220.8
Syrian Arab Republic,760,1980,25--29,Female,311.3
Syrian Arab Republic,760,1985,25--29,Female,378.4
Syrian Arab Republic,760,1990,25--29,Female,455.1
Syrian Arab Republic,760,1995,25--29,Female,549.6
Syrian Arab Republic,760,2000,25--29,Female,670.1
Syrian Arab Republic,760,2005,25--29,Female,714.2
Syrian Arab Republic,760,2010,25--29,Female,844.99
Syrian Arab Republic,760,2015,25--29,Female,925.28
Tajikistan,762,1970,25--29,Female,72.3
Tajikistan,762,1975,25--29,Female,90
Tajikistan,762,1980,25--29,Female,137.3
Tajikistan,762,1985,25--29,Female,184.4
Tajikistan,762,1990,25--29,Female,227
Tajikistan,762,1995,25--29,Female,223.2
Tajikistan,762,2000,25--29,Female,237.4
Tajikistan,762,2005,25--29,Female,237.4
Tajikistan,762,2010,25--29,Female,286.93
Tajikistan,762,2015,25--29,Female,356.56
Thailand,764,1970,25--29,Female,1248.9
Thailand,764,1975,25--29,Female,1525.2
Thailand,764,1980,25--29,Female,1882.5
Thailand,764,1985,25--29,Female,2275.7
Thailand,764,1990,25--29,Female,2564.9
Thailand,764,1995,25--29,Female,2721.1
Thailand,764,2000,25--29,Female,2737.36
Thailand,764,2005,25--29,Female,2679.01
Thailand,764,2010,25--29,Female,2646.55
Thailand,764,2015,25--29,Female,2603.37
United Arab Emirates,784,1970,25--29,Female,8
United Arab Emirates,784,1975,25--29,Female,14.9
United Arab Emirates,784,1980,25--29,Female,36.2
United Arab Emirates,784,1985,25--29,Female,58.6
United Arab Emirates,784,1990,25--29,Female,55
United Arab Emirates,784,1995,25--29,Female,86
United Arab Emirates,784,2000,25--29,Female,110.1
United Arab Emirates,784,2005,25--29,Female,181.48
United Arab Emirates,784,2010,25--29,Female,331.72
United Arab Emirates,784,2015,25--29,Female,361.56
Turkey,792,1970,25--29,Female,1061.2
Turkey,792,1975,25--29,Female,1341.1
Turkey,792,1980,25--29,Female,1741.2
Turkey,792,1985,25--29,Female,1940.7
Turkey,792,1990,25--29,Female,2369.4
Turkey,792,1995,25--29,Female,2496.1
Turkey,792,2000,25--29,Female,2766.58
Turkey,792,2005,25--29,Female,3065.06
Turkey,792,2010,25--29,Female,3279.7
Turkey,792,2015,25--29,Female,3135.25
Turkmenistan,795,1970,25--29,Female,54.7
Turkmenistan,795,1975,25--29,Female,71.1
Turkmenistan,795,1980,25--29,Female,108.4
Turkmenistan,795,1985,25--29,Female,143.3
Turkmenistan,795,1990,25--29,Female,166.9
Turkmenistan,795,1995,25--29,Female,167.27
Turkmenistan,795,2000,25--29,Female,183.99
Turkmenistan,795,2005,25--29,Female,200.16
Turkmenistan,795,2010,25--29,Female,226.81
Turkmenistan,795,2015,25--29,Female,262.06
Uzbekistan,860,1970,25--29,Female,297.49
Uzbekistan,860,1975,25--29,Female,371.98
Uzbekistan,860,1980,25--29,Female,578.77
Uzbekistan,860,1985,25--29,Female,778.37
Uzbekistan,860,1990,25--29,Female,908.76
Uzbekistan,860,1995,25--29,Female,904.72
Uzbekistan,860,2000,25--29,Female,1008.93
Uzbekistan,860,2005,25--29,Female,1061.97
Uzbekistan,860,2010,25--29,Female,1232.13
Uzbekistan,860,2015,25--29,Female,1417.1
Yemen,887,1970,25--29,Female,224.09
Yemen,887,1975,25--29,Female,252.25
Yemen,887,1980,25--29,Female,275.93
Yemen,887,1985,25--29,Female,325.12
Yemen,887,1990,25--29,Female,390.53
Yemen,887,1995,25--29,Female,473.81
Yemen,887,2000,25--29,Female,536.11
Yemen,887,2005,25--29,Female,744.79
Yemen,887,2010,25--29,Female,996.45
Yemen,887,2015,25--29,Female,1184.01
Afghanistan,4,1970,30--34,Female,359.38
Afghanistan,4,1975,30--34,Female,402.42
Afghanistan,4,1980,30--34,Female,426.01
Afghanistan,4,1985,30--34,Female,357.38
Afghanistan,4,1990,30--34,Female,365.84
Afghanistan,4,1995,30--34,Female,550.76
Afghanistan,4,2000,30--34,Female,632.28
Afghanistan,4,2005,30--34,Female,767.93
Afghanistan,4,2010,30--34,Female,888.75
Afghanistan,4,2015,30--34,Female,1036.14
Azerbaijan,31,1970,30--34,Female,210
Azerbaijan,31,1975,30--34,Female,120.9
Azerbaijan,31,1980,30--34,Female,157.4
Azerbaijan,31,1985,30--34,Female,226.2
Azerbaijan,31,1990,30--34,Female,298.8
Azerbaijan,31,1995,30--34,Female,368.6
Azerbaijan,31,2000,30--34,Female,350.2
Azerbaijan,31,2005,30--34,Female,330.35
Azerbaijan,31,2010,30--34,Female,338.98
Azerbaijan,31,2015,30--34,Female,407.25
Bahrain,48,1970,30--34,Female,5.5
Bahrain,48,1975,30--34,Female,6.7
Bahrain,48,1980,30--34,Female,9.2
Bahrain,48,1985,30--34,Female,17.6
Bahrain,48,1990,30--34,Female,21.4
Bahrain,48,1995,30--34,Female,24
Bahrain,48,2000,30--34,Female,26.54
Bahrain,48,2005,30--34,Female,31.39
Bahrain,48,2010,30--34,Female,50.85
Bahrain,48,2015,30--34,Female,64.03
Bangladesh,50,1970,30--34,Female,1901.7
Bangladesh,50,1975,30--34,Female,2060.78
Bangladesh,50,1980,30--34,Female,2094.92
Bangladesh,50,1985,30--34,Female,2237.57
Bangladesh,50,1990,30--34,Female,2995.33
Bangladesh,50,1995,30--34,Female,4116.09
Bangladesh,50,2000,30--34,Female,4792.41
Bangladesh,50,2005,30--34,Female,5116.7
Bangladesh,50,2010,30--34,Female,6044.35
Bangladesh,50,2015,30--34,Female,6734.48
Armenia,51,1970,30--34,Female,108.1
Armenia,51,1975,30--34,Female,69.2
Armenia,51,1980,30--34,Female,92.8
Armenia,51,1985,30--34,Female,132.4
Armenia,51,1990,30--34,Female,169.2
Armenia,51,1995,30--34,Female,148.5
Armenia,51,2000,30--34,Female,103.05
Armenia,51,2005,30--34,Female,95.82
Armenia,51,2010,30--34,Female,114.91
Armenia,51,2015,30--34,Female,135.83
Bhutan,64,1970,30--34,Female,10
Bhutan,64,1975,30--34,Female,11.7
Bhutan,64,1980,30--34,Female,13.6
Bhutan,64,1985,30--34,Female,14.4
Bhutan,64,1990,30--34,Female,16.1
Bhutan,64,1995,30--34,Female,14.5
Bhutan,64,2000,30--34,Female,18
Bhutan,64,2005,30--34,Female,20.77
Bhutan,64,2010,30--34,Female,26.51
Bhutan,64,2015,30--34,Female,32.15
Brunei Darussalam,96,1970,30--34,Female,3.89
Brunei Darussalam,96,1975,30--34,Female,4.7
Brunei Darussalam,96,1980,30--34,Female,6.34
Brunei Darussalam,96,1985,30--34,Female,9.01
Brunei Darussalam,96,1990,30--34,Female,10.97
Brunei Darussalam,96,1995,30--34,Female,13.85
Brunei Darussalam,96,2000,30--34,Female,15.66
Brunei Darussalam,96,2005,30--34,Female,19.84
Brunei Darussalam,96,2010,30--34,Female,21.77
Brunei Darussalam,96,2015,30--34,Female,20.11
Myanmar,104,1970,30--34,Female,737.6
Myanmar,104,1975,30--34,Female,767.5
Myanmar,104,1980,30--34,Female,943.9
Myanmar,104,1985,30--34,Female,1312.2
Myanmar,104,1990,30--34,Female,1459
Myanmar,104,1995,30--34,Female,1608.2
Myanmar,104,2000,30--34,Female,1825.1
Myanmar,104,2005,30--34,Female,2050.16
Myanmar,104,2010,30--34,Female,2034.24
Myanmar,104,2015,30--34,Female,2091.02
Cambodia,116,1970,30--34,Female,220.3
Cambodia,116,1975,30--34,Female,227.8
Cambodia,116,1980,30--34,Female,249.3
Cambodia,116,1985,30--34,Female,281.8
Cambodia,116,1990,30--34,Female,342
Cambodia,116,1995,30--34,Female,408.8
Cambodia,116,2000,30--34,Female,441.2
Cambodia,116,2005,30--34,Female,444.3
Cambodia,116,2010,30--34,Female,381.57
Cambodia,116,2015,30--34,Female,724.39
Sri Lanka,144,1970,30--34,Female,384.47
Sri Lanka,144,1975,30--34,Female,447.38
Sri Lanka,144,1980,30--34,Female,536.31
Sri Lanka,144,1985,30--34,Female,571.61
Sri Lanka,144,1990,30--34,Female,682.54
Sri Lanka,144,1995,30--34,Female,712.2
Sri Lanka,144,2000,30--34,Female,746.83
Sri Lanka,144,2005,30--34,Female,746.09
Sri Lanka,144,2010,30--34,Female,820.91
Sri Lanka,144,2015,30--34,Female,856.13
China,156,1970,30--34,Female,23043.8
China,156,1975,30--34,Female,24245.5
China,156,1980,30--34,Female,31155.8
China,156,1985,30--34,Female,42142.8
China,156,1990,30--34,Female,40790.8
China,156,1995,30--34,Female,47352.6
China,156,2000,30--34,Female,60238.9
China,156,2005,30--34,Female,58870.5
China,156,2010,30--34,Female,44897.1
China,156,2015,30--34,Female,48634.87
Cyprus,196,1970,30--34,Female,19.5
Cyprus,196,1975,30--34,Female,22.7
Cyprus,196,1980,30--34,Female,25.9
Cyprus,196,1985,30--34,Female,27.4
Cyprus,196,1990,30--34,Female,29.9
Cyprus,196,1995,30--34,Female,32.8
Cyprus,196,2000,30--34,Female,34.83
Cyprus,196,2005,30--34,Female,38.2
Cyprus,196,2010,30--34,Female,42.1
Cyprus,196,2015,30--34,Female,50
Georgia,268,1970,30--34,Female,211.9
Georgia,268,1975,30--34,Female,146.8
Georgia,268,1980,30--34,Female,162.5
Georgia,268,1985,30--34,Female,197.4
Georgia,268,1990,30--34,Female,224
Georgia,268,1995,30--34,Female,215.3
Georgia,268,2000,30--34,Female,164.3
Georgia,268,2005,30--34,Female,156.23
Georgia,268,2010,30--34,Female,155.35
Georgia,268,2015,30--34,Female,153.58
State of Palestine,275,1970,30--34,Female,32.5
State of Palestine,275,1975,30--34,Female,36.5
State of Palestine,275,1980,30--34,Female,40.9
State of Palestine,275,1985,30--34,Female,46.6
State of Palestine,275,1990,30--34,Female,55.4
State of Palestine,275,1995,30--34,Female,77.6
State of Palestine,275,2000,30--34,Female,98
State of Palestine,275,2005,30--34,Female,109.32
State of Palestine,275,2010,30--34,Female,129.32
State of Palestine,275,2015,30--34,Female,146.38
Hong Kong SAR,344,1970,30--34,Female,101.3
Hong Kong SAR,344,1975,30--34,Female,90.8
Hong Kong SAR,344,1980,30--34,Female,165.9
Hong Kong SAR,344,1985,30--34,Female,232
Hong Kong SAR,344,1990,30--34,Female,303.1
Hong Kong SAR,344,1995,30--34,Female,342.4
Hong Kong SAR,344,2000,30--34,Female,338.3
Hong Kong SAR,344,2005,30--34,Female,314.6
Hong Kong SAR,344,2010,30--34,Female,293.68
Hong Kong SAR,344,2015,30--34,Female,279.1
India,356,1970,30--34,Female,17424.6
India,356,1975,30--34,Female,18258.5
India,356,1980,30--34,Female,20734.7
India,356,1985,30--34,Female,26515.8
